123716,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
123741,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
123763,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
123785,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
123706,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
123727,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
123747,NodeA,-22.7122,150.40076,This will be a future metric,This will be a future decision,NodeB,-22.656144,150.250169,This will be a future metric,This will be a future decision,NodeC,-22.705726,150.268792,This will be a future metric,This will be a future decision,
